Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,2,1,56.15999985,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,4422,Schwartz,XXXXXXXXX,Corporate,PR,2676 Velvet Common,725.0,4,Apparel,18.20640945,-66.37052918,USCA,North York,Canada,4422,12/8/2016 12:29,48469,403,13.0,0.100000001,121224,129.9900055,0.479999989,1,129.9900055,116.9899979,56.15999985,Canada,Ontario,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/10/2016 12:29,First Class
TRANSFER,2,1,8.869999886,52.18999863,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Judy,9129,Arnold,XXXXXXXXX,Corporate,PR,3836 Stony Point,725.0,4,Apparel,18.28789711,-66.37052918,USCA,Spokane,Estados Unidos,9129,7/4/2016 8:20,37702,365,7.800000191,0.129999995,94110,59.99000168,0.170000002,1,59.99000168,52.18999863,8.869999886,West of USA ,Washington,PENDING,99207.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/6/2016 8:20,First Class
TRANSFER,2,1,33.93000031,113.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,James,3534,Marshall,XXXXXXXXX,Corporate,PR,5261 Amber Avenue,725.0,4,Apparel,18.25252152,-66.37062836,USCA,Pueblo,Estados Unidos,3534,7/22/2016 10:03,38940,403,16.89999962,0.129999995,97216,129.9900055,0.300000012,1,129.9900055,113.0899963,33.93000031,West of USA ,Colorado,PENDING,81001.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/24/2016 10:03,First Class
TRANSFER,2,1,-23.53000069,110.4899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Samuel,7319,Parks,XXXXXXXXX,Corporate,PR,3814 Dusty Route,725.0,4,Apparel,18.20472527,-66.37059021,USCA,New York City,Estados Unidos,7319,4/7/2016 3:33,31660,403,19.5,0.150000006,79120,129.9900055,-0.209999993,1,129.9900055,110.4899979,-23.53000069,East of USA,Nueva York,PENDING,10009.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/9/2016 3:33,First Class
TRANSFER,2,1,-72.83000183,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Samuel,7319,Parks,XXXXXXXXX,Corporate,PR,3814 Dusty Route,725.0,4,Apparel,18.20472527,-66.37059021,USCA,New York City,Estados Unidos,7319,4/7/2016 3:33,31660,403,20.79999924,0.159999996,79119,129.9900055,-0.670000017,1,129.9900055,109.1900024,-72.83000183,East of USA,Nueva York,PENDING,10009.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/9/2016 3:33,First Class
TRANSFER,2,1,37.75,103.9899979,Late delivery,1,18,Men's Footwear,Juana Diaz,Puerto Rico,XXXXXXXXX,Mary,10877,Smith,XXXXXXXXX,Corporate,PR,3888 Cotton Corners,795.0,4,Apparel,18.05199051,-66.50184631,USCA,Highland Park,Estados Unidos,10877,5/19/2016 10:09,34556,403,26.0,0.200000003,86314,129.9900055,0.360000014,1,129.9900055,103.9899979,37.75,US Center ,Illinois,PENDING,60035.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/21/2016 10:09,First Class
TRANSFER,2,1,11.75,103.9899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,5053,Smith,XXXXXXXXX,Corporate,PR,870 Amber Quail Circuit,725.0,4,Apparel,18.22367477,-66.37052155,USCA,Oakland,Estados Unidos,5053,5/31/2016 2:04,35355,403,26.0,0.200000003,88314,129.9900055,0.109999999,1,129.9900055,103.9899979,11.75,West of USA ,California,PENDING,94601.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/2/2016 2:04,First Class
TRANSFER,2,1,12.28999996,47.25,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Virginia,6240,Elliott,XXXXXXXXX,Corporate,PR,5735 Quaking Cider Highway,725.0,5,Golf,18.25461388,-66.37063599,USCA,Burlington,Estados Unidos,6240,8/2/2016 14:46,39707,502,2.75,0.059999999,99055,50.0,0.25999999,1,50.0,47.25,12.28999996,South of  USA ,Carolina del Norte,PENDING,27217.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/4/2016 14:46,First Class
TRANSFER,2,1,-8.369999886,37.18999863,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,4422,Schwartz,XXXXXXXXX,Corporate,PR,2676 Velvet Common,725.0,5,Golf,18.20640945,-66.37052918,USCA,North York,Canada,4422,12/8/2016 12:29,48469,627,2.799999952,0.07,121221,39.99000168,-0.230000004,1,39.99000168,37.18999863,-8.369999886,Canada,Ontario,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/10/2016 12:29,First Class
TRANSFER,2,1,18.27000046,43.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,1941,Santiago,XXXXXXXXX,Corporate,PR,7190 Silent Timber Mews,725.0,5,Golf,18.28902817,-66.37049866,USCA,New York City,Estados Unidos,1941,6/15/2016 17:39,36427,502,6.5,0.129999995,90954,50.0,0.419999987,1,50.0,43.5,18.27000046,East of USA,Nueva York,PENDING,10009.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,6/17/2016 17:39,First Class
TRANSFER,2,1,7.230000019,42.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Judy,9129,Arnold,XXXXXXXXX,Corporate,PR,3836 Stony Point,725.0,5,Golf,18.28789711,-66.37052918,USCA,Spokane,Estados Unidos,9129,7/4/2016 8:20,37702,502,7.5,0.150000006,94111,50.0,0.170000002,1,50.0,42.5,7.230000019,West of USA ,Washington,PENDING,99207.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/6/2016 8:20,First Class
TRANSFER,2,1,9.979999542,21.23999977,Late delivery,1,40,Accessories,Juana Diaz,Puerto Rico,XXXXXXXXX,Mary,10877,Smith,XXXXXXXXX,Corporate,PR,3888 Cotton Corners,795.0,6,Outdoors,18.05199051,-66.50184631,USCA,Highland Park,Estados Unidos,10877,5/19/2016 10:09,34556,906,3.75,0.150000006,86312,24.98999977,0.469999999,1,24.98999977,21.23999977,9.979999542,US Center ,Illinois,PENDING,60035.0,906,40,,http://images.acmesports.sports/Team+Golf+Tennessee+Volunteers+Putter+Grip,Team Golf Tennessee Volunteers Putter Grip,24.98999977,0,5/21/2016 10:09,First Class
TRANSFER,2,1,93.58999634,287.980011,Late delivery,1,43,Camping & Hiking,Juana Diaz,Puerto Rico,XXXXXXXXX,Mary,10877,Smith,XXXXXXXXX,Corporate,PR,3888 Cotton Corners,795.0,7,Fan Shop,18.05199051,-66.50184631,USCA,Highland Park,Estados Unidos,10877,5/19/2016 10:09,34556,957,12.0,0.039999999,86316,299.980011,0.330000013,1,299.980011,287.980011,93.58999634,US Center ,Illinois,PENDING,60035.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/21/2016 10:09,First Class
TRANSFER,2,1,14.25,284.980011,Late delivery,1,43,Camping & Hiking,Juana Diaz,Puerto Rico,XXXXXXXXX,Mary,10877,Smith,XXXXXXXXX,Corporate,PR,3888 Cotton Corners,795.0,7,Fan Shop,18.05199051,-66.50184631,USCA,Highland Park,Estados Unidos,10877,5/19/2016 10:09,34556,957,15.0,0.050000001,86313,299.980011,0.050000001,1,299.980011,284.980011,14.25,US Center ,Illinois,PENDING,60035.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/21/2016 10:09,First Class
TRANSFER,2,1,22.44000053,254.9799957,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,George,2860,Smith,XXXXXXXXX,Corporate,PR,8609 Grand Harbour,725.0,7,Fan Shop,18.25045776,-66.3705368,USCA,Louisville,Estados Unidos,2860,8/7/2016 20:54,40067,957,45.0,0.150000006,99984,299.980011,0.090000004,1,299.980011,254.9799957,22.44000053,West of USA ,Colorado,PENDING,80027.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/9/2016 20:54,First Class
TRANSFER,2,1,-398.3699951,248.9799957,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,4422,Schwartz,XXXXXXXXX,Corporate,PR,2676 Velvet Common,725.0,7,Fan Shop,18.20640945,-66.37052918,USCA,North York,Canada,4422,12/8/2016 12:29,48469,957,51.0,0.170000002,121223,299.980011,-1.600000024,1,299.980011,248.9799957,-398.3699951,Canada,Ontario,PENDING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/10/2016 12:29,First Class
TRANSFER,2,1,117.0199966,248.9799957,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Virginia,6240,Elliott,XXXXXXXXX,Corporate,PR,5735 Quaking Cider Highway,725.0,7,Fan Shop,18.25461388,-66.37063599,USCA,Burlington,Estados Unidos,6240,8/2/2016 14:46,39707,957,51.0,0.170000002,99054,299.980011,0.469999999,1,299.980011,248.9799957,117.0199966,South of  USA ,Carolina del Norte,PENDING,27217.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/4/2016 14:46,First Class
TRANSFER,2,1,68.87999725,245.9799957,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,John,9374,Taylor,XXXXXXXXX,Corporate,PR,2762 Umber Cloud Glen,725.0,7,Fan Shop,18.29563141,-66.37063599,USCA,Richmond,Estados Unidos,9374,5/24/2016 6:07,34887,957,54.0,0.180000007,87153,299.980011,0.280000001,1,299.980011,245.9799957,68.87999725,South of  USA ,Kentucky,PENDING,40475.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/26/2016 6:07,First Class
TRANSFER,2,1,19.5,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Samuel,7039,Rodriguez,XXXXXXXXX,Corporate,PR,1213 Cotton Pike,725.0,4,Apparel,18.22228241,-66.37056732,USCA,Clinton,Estados Unidos,7039,4/17/2016 19:39,32391,403,0.0,0.0,81004,129.9900055,0.150000006,1,129.9900055,129.9900055,19.5,East of USA,Maryland,PROCESSING,20735.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/19/2016 19:39,First Class
TRANSFER,2,1,18.40999985,59.38999939,Late delivery,1,17,Cleats,San Juan,Puerto Rico,XXXXXXXXX,Mary,6274,Ramsey,XXXXXXXXX,Corporate,PR,7558 Cotton Log Stead,921.0,4,Apparel,27.49183083,-82.63729096,USCA,Houston,Estados Unidos,6274,4/23/2016 8:26,32770,365,0.600000024,0.01,81964,59.99000168,0.310000002,1,59.99000168,59.38999939,18.40999985,US Center ,Texas,PROCESSING,77036.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/25/2016 8:26,First Class
TRANSFER,2,1,38.61000061,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,94,Smith,XXXXXXXXX,Corporate,PR,921 Broad Chase,725.0,4,Apparel,18.22758865,-66.04360199,USCA,Fremont,Estados Unidos,94,4/2/2016 3:44,31318,403,1.299999952,0.01,78287,129.9900055,0.300000012,1,129.9900055,128.6900024,38.61000061,US Center ,Nebraska,PROCESSING,68025.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/4/2016 3:44,First Class
TRANSFER,2,1,56.61999893,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Nancy,10610,Bryant,XXXXXXXXX,Corporate,PR,1133 Cozy Embers Plaza,725.0,4,Apparel,18.21938515,-66.37051392,USCA,Redondo Beach,Estados Unidos,10610,6/13/2016 0:50,36242,403,1.299999952,0.01,90498,129.9900055,0.439999998,1,129.9900055,128.6900024,56.61999893,West of USA ,California,PROCESSING,90278.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/15/2016 0:50,First Class
TRANSFER,2,1,33.11999893,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,94,Smith,XXXXXXXXX,Corporate,PR,921 Broad Chase,725.0,4,Apparel,18.22758865,-66.04360199,USCA,Fremont,Estados Unidos,94,4/2/2016 3:44,31318,403,2.599999905,0.02,78285,129.9900055,0.25999999,1,129.9900055,127.3899994,33.11999893,US Center ,Nebraska,PROCESSING,68025.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/4/2016 3:44,First Class
TRANSFER,2,1,47.5,113.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Daniel,8849,Santos,XXXXXXXXX,Corporate,PR,7780 Shady Island Townline,725.0,4,Apparel,18.24521065,-66.37063599,USCA,Plainfield,Estados Unidos,8849,5/30/2016 0:51,35283,403,16.89999962,0.129999995,88113,129.9900055,0.419999987,1,129.9900055,113.0899963,47.5,East of USA,Nueva Jersey,PROCESSING,7060.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/1/2016 0:51,First Class
TRANSFER,2,1,8.31000042,50.99000168,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,9632,Tate,XXXXXXXXX,Corporate,PR,9650 Red Farm,725.0,4,Apparel,18.22980309,-66.37057495,USCA,New York City,Estados Unidos,9632,8/9/2016 20:33,40203,365,9.0,0.150000006,100328,59.99000168,0.159999996,1,59.99000168,50.99000168,8.31000042,East of USA,Nueva York,PROCESSING,10009.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/11/2016 20:33,First Class
TRANSFER,2,1,13.64999962,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Kelly,8580,Smith,XXXXXXXXX,Corporate,PR,4590 Red Treasure Loop,725.0,4,Apparel,18.26570511,-66.37058258,USCA,Memphis,Estados Unidos,8580,7/24/2016 3:03,39057,403,20.79999924,0.159999996,97490,129.9900055,0.129999995,1,129.9900055,109.1900024,13.64999962,South of  USA ,Tennessee,PROCESSING,38109.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/26/2016 3:03,First Class
TRANSFER,2,1,51.15999985,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,4422,Schwartz,XXXXXXXXX,Corporate,PR,2676 Velvet Common,725.0,4,Apparel,18.20640945,-66.37052918,USCA,San Francisco,Estados Unidos,4422,6/4/2016 5:55,35640,403,23.39999962,0.180000007,89002,129.9900055,0.479999989,1,129.9900055,106.5899963,51.15999985,West of USA ,California,PROCESSING,94110.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/6/2016 5:55,First Class
TRANSFER,2,1,5.539999962,49.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Hannah,4731,Thompson,XXXXXXXXX,Corporate,PR,6269 Harvest Shadow Meadow,725.0,5,Golf,18.23256302,-66.37062073,USCA,Philadelphia,Estados Unidos,4731,8/17/2016 14:14,40733,502,1.0,0.02,101626,50.0,0.109999999,1,50.0,49.0,5.539999962,East of USA,Pensilvania,PROCESSING,19143.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/19/2016 14:14,First Class
TRANSFER,2,1,15.60000038,48.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Lori,11734,Smith,XXXXXXXXX,Corporate,PR,1734 Indian Hickory Trace,725.0,5,Golf,18.2751503,-66.37055206,USCA,Richmond,Estados Unidos,11734,5/24/2016 5:46,34886,502,2.0,0.039999999,87150,50.0,0.330000013,1,50.0,48.0,15.60000038,South of  USA ,Kentucky,PROCESSING,40475.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/26/2016 5:46,First Class
TRANSFER,2,1,-178.5500031,278.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Ryan,1393,Hodge,XXXXXXXXX,Corporate,PR,8766 Easy Leaf Knoll,725.0,7,Fan Shop,18.25358009,-66.37060547,USCA,Columbia,Estados Unidos,1393,6/1/2016 18:01,35469,957,21.0,0.07,88603,299.980011,-0.639999986,1,299.980011,278.980011,-178.5500031,South of  USA ,Carolina del Sur,PROCESSING,29203.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/3/2016 18:01,First Class
TRANSFER,2,1,27.29999924,272.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Ryan,1393,Hodge,XXXXXXXXX,Corporate,PR,8766 Easy Leaf Knoll,725.0,7,Fan Shop,18.25358009,-66.37060547,USCA,Columbia,Estados Unidos,1393,6/1/2016 18:01,35469,957,27.0,0.090000004,88600,299.980011,0.100000001,1,299.980011,272.980011,27.29999924,South of  USA ,Carolina del Sur,PROCESSING,29203.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/3/2016 18:01,First Class
TRANSFER,2,1,41.49000168,109.1900024,Shipping canceled,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Pamela,7527,Smith,XXXXXXXXX,Corporate,PR,9100 Golden Panda Key,725.0,4,Apparel,18.2885437,-66.37052155,USCA,Camarillo,Estados Unidos,7527,7/18/2016 22:41,38702,403,20.79999924,0.159999996,96633,129.9900055,0.379999995,1,129.9900055,109.1900024,41.49000168,West of USA ,California,SUSPECTED_FRAUD,93010.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/20/2016 22:41,First Class
TRANSFER,2,1,63.74000168,169.9799957,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Andrea,7791,Smith,XXXXXXXXX,Corporate,PR,1837 Foggy Impasse,725.0,3,Footwear,18.22455788,-66.37054443,Africa,Kuito,Angola,7791,12/17/2016 0:02,49050,191,30.0,0.150000006,122645,99.98999786,0.379999995,2,199.9799957,169.9799957,63.74000168,Central Africa,Bié,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/19/2016 0:02,First Class
TRANSFER,2,1,21.11000061,70.37999725,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Andrea,7791,Smith,XXXXXXXXX,Corporate,PR,1837 Foggy Impasse,725.0,5,Golf,18.22455788,-66.37054443,Africa,Kuito,Angola,7791,12/17/2016 0:02,49050,627,9.600000381,0.119999997,122643,39.99000168,0.300000012,2,79.98000336,70.37999725,21.11000061,Central Africa,Bié,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/19/2016 0:02,First Class
TRANSFER,2,1,29.87999916,83.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Andrea,7791,Smith,XXXXXXXXX,Corporate,PR,1837 Foggy Impasse,725.0,5,Golf,18.22455788,-66.37054443,Africa,Kuito,Angola,7791,12/17/2016 0:02,49050,502,17.0,0.170000002,122644,50.0,0.360000014,2,100.0,83.0,29.87999916,Central Africa,Bié,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/19/2016 0:02,First Class
TRANSFER,2,1,23.18000031,100.7799988,Late delivery,1,3,Baseball & Softball,Caguas,Puerto Rico,XXXXXXXXX,William,11081,Smith,XXXXXXXXX,Corporate,PR,3155 Easy Hill,725.0,2,Fitness,18.27591515,-66.37059784,Africa,Gaborone,Botsuana,11081,10/10/2016 2:56,44400,44,19.20000076,0.159999996,110833,59.99000168,0.230000004,2,119.9800034,100.7799988,23.18000031,Southern Africa,Sudeste,PROCESSING,,44,3,,http://images.acmesports.sports/adidas+Men%27s+F10+Messi+TRX+FG+Soccer+Cleat,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,10/12/2016 2:56,First Class
TRANSFER,2,1,-67.72000122,99.58000183,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Teresa,9863,Smith,XXXXXXXXX,Corporate,PR,903 Foggy Turnabout,725.0,4,Apparel,18.27975082,-66.3705368,Africa,Mogadishu,Somalia,9863,1/4/2017 1:46,50288,365,20.39999962,0.170000002,125670,59.99000168,-0.680000007,2,119.9800034,99.58000183,-67.72000122,East Africa,Benadir,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/6/2017 1:46,First Class
TRANSFER,2,1,22.5,149.9900055,Shipping canceled,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,1863,Brooks,XXXXXXXXX,Corporate,PR,5198 Rustic Route,725.0,3,Footwear,18.24001885,-66.37062836,Europe,Paris,Francia,1863,9/7/2015 7:11,17079,191,50.0,0.25,42713,99.98999786,0.150000006,2,199.9799957,149.9900055,22.5,Western Europe,Isla de Francia,CANCELED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/9/2015 7:11,First Class
TRANSFER,2,1,-1.110000014,85.0,Shipping canceled,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,1863,Brooks,XXXXXXXXX,Corporate,PR,5198 Rustic Route,725.0,5,Golf,18.24001885,-66.37062836,Europe,Paris,Francia,1863,9/7/2015 7:11,17079,502,15.0,0.150000006,42710,50.0,-0.01,2,100.0,85.0,-1.110000014,Western Europe,Isla de Francia,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/9/2015 7:11,First Class
TRANSFER,2,1,12.75,169.9799957,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Patrick,788,Smith,XXXXXXXXX,Corporate,PR,2225 Clear Gardens,725.0,3,Footwear,18.2275734,-66.04399109,Europe,Rheine,Alemania,788,8/3/2015 0:45,14663,191,30.0,0.150000006,36687,99.98999786,0.079999998,2,199.9799957,169.9799957,12.75,Western Europe,Renania del Norte-Westfalia,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/5/2015 0:45,First Class
TRANSFER,2,1,15.0699997,109.1800003,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Samuel,6179,Henderson,XXXXXXXXX,Corporate,PR,5010 Dusty Gate,725.0,4,Apparel,18.227314,-66.37051392,Europe,Wiesbaden,Alemania,6179,7/22/2015 17:35,13889,365,10.80000019,0.090000004,34779,59.99000168,0.140000001,2,119.9800034,109.1800003,15.0699997,Western Europe,Hesse,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/24/2015 17:35,First Class
TRANSFER,2,1,27.20999908,100.7799988,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Judy,9238,Gillespie,XXXXXXXXX,Corporate,PR,3880 Rustic Port,725.0,4,Apparel,18.22192192,-66.37055969,Europe,Herten,Alemania,9238,7/5/2017 18:20,62803,365,19.20000076,0.159999996,157023,59.99000168,0.270000011,2,119.9800034,100.7799988,27.20999908,Western Europe,Renania del Norte-Westfalia,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/7/2017 18:20,First Class
